]0;🐍Wi-Fi: off | code.py | 10.3.0\  1639.0 s | Boiler:  59.3°C [Set: 114.0°C ] | SSR: H1.00 | Err:  54.7 °C |  PP: 16.40 | PD:  0.01  | PI:  0.00 | Brew:  47.7°C |  0.00 bar [0.498 V]
  2185.4 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.03  | PI:  0.00 | Brew:  70.1°C |  0.00 bar [0.497 V]
  2185.7 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.03  | PI:  0.00 | Brew:  69.2°C |  0.00 bar [0.497 V]
  2186.0 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.04  | PI:  0.00 | Brew:  69.4°C |  0.01 bar [0.502 V]
  2186.3 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.04  | PI:  0.00 | Brew:  71.1°C |  0.00 bar [0.498 V]
  2186.6 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.03  | PI:  0.00 | Brew:  68.9°C |  0.00 bar [0.495 V]
  2187.0 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.04  | PI:  0.00 | Brew:  68.0°C |  0.00 bar [0.498 V]
  2187.3 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.03  | PI:  0.00 | Brew:  69.4°C |  0.00 bar [0.497 V]
  2187.6 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.03  | PI:  0.00 | Brew:  67.7°C |  0.00 bar [0.500 V]
  2187.9 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.04  | PI:  0.00 | Brew:  69.8°C |  0.00 bar [0.497 V]
  2188.2 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.03  | PI:  0.00 | Brew:  76.0°C |  0.00 bar [0.498 V]
  2188.5 s | Boiler:  88.6°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.4 °C |  PP:  8.23 | PD: -0.01  | PI:  0.00 | Brew:  68.0°C |  0.00 bar [0.500 V]
  2188.8 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.04  | PI:  0.00 | Brew:  69.1°C |  0.01 bar [0.502 V]
  2189.2 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.03  | PI:  0.00 | Brew:  70.4°C |  0.00 bar [0.498 V]
  2189.5 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.02  | PI:  0.00 | Brew:  70.6°C |  0.00 bar [0.498 V]
  2189.8 s | Boiler:  88.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.8 °C |  PP:  8.34 | PD:  0.01  | PI:  0.00 | Brew:  68.6°C |  0.00 bar [0.497 V]
  2190.1 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.02  | PI:  0.00 | Brew:  69.5°C |  0.00 bar [0.495 V]
  2190.4 s | Boiler:  88.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.8 °C |  PP:  8.34 | PD:  0.01  | PI:  0.00 | Brew:  70.3°C |  0.00 bar [0.498 V]
  2190.7 s | Boiler:  87.8°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.2 °C |  PP:  8.45 | PD:  0.04  | PI:  0.00 | Brew:  70.9°C |  0.00 bar [0.498 V]
  2191.0 s | Boiler:  88.3°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.7 °C |  PP:  8.30 | PD:  0.00  | PI:  0.00 | Brew:  67.7°C |  0.00 bar [0.500 V]
  2191.4 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.03  | PI:  0.00 | Brew:  67.5°C |  0.00 bar [0.493 V]
  2191.7 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.02  | PI:  0.00 | Brew:  69.7°C |  0.00 bar [0.498 V]
  2192.0 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.02  | PI:  0.00 | Brew:  69.0°C |  0.00 bar [0.495 V]
  2192.3 s | Boiler:  88.3°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.7 °C |  PP:  8.30 | PD:  0.00  | PI:  0.00 | Brew:  68.5°C |  0.00 bar [0.497 V]
  2192.6 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.02  | PI:  0.00 | Brew:  68.3°C |  0.00 bar [0.500 V]
  2192.9 s | Boiler:  88.3°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.7 °C |  PP:  8.30 | PD:  0.00  | PI:  0.00 | Brew:  67.9°C |  0.00 bar [0.495 V]
  2193.3 s | Boiler:  87.8°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.2 °C |  PP:  8.45 | PD:  0.04  | PI:  0.00 | Brew:  71.1°C |  0.00 bar [0.498 V]
  2193.6 s | Boiler:  88.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.5 °C |  PP:  8.26 | PD: -0.01  | PI:  0.00 | Brew:  70.0°C |  0.00 bar [0.497 V]
  2193.9 s | Boiler:  88.3°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.7 °C |  PP:  8.30 | PD:  0.00  | PI:  0.00 | Brew:  68.2°C |  0.00 bar [0.498 V]
  2194.2 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.02  | PI:  0.00 | Brew:  69.0°C |  0.00 bar [0.498 V]
  2194.5 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.03  | PI:  0.00 | Brew:  69.6°C |  0.00 bar [0.498 V]
  2194.8 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.02  | PI:  0.00 | Brew:  69.5°C |  0.00 bar [0.500 V]
  2195.1 s | Boiler:  88.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.9 °C |  PP:  8.37 | PD:  0.02  | PI:  0.00 | Brew:  68.8°C |  0.00 bar [0.497 V]
  2195.4 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.03  | PI:  0.00 | Brew:  66.8°C |  0.00 bar [0.498 V]
  2195.7 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.03  | PI:  0.00 | Brew:  68.1°C |  0.00 bar [0.498 V]
  2196.0 s | Boiler:  87.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.3 °C |  PP:  8.48 | PD:  0.04  | PI:  0.00 | Brew:  69.8°C |  0.00 bar [0.497 V]
  2196.3 s | Boiler:  87.6°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.4 °C |  PP:  8.52 | PD:  0.05  | PI:  0.00 | Brew:  67.7°C |  0.00 bar [0.498 V]
  2196.6 s | Boiler:  88.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  27.8 °C |  PP:  8.34 | PD:  0.00  | PI:  0.00 | Brew:  67.9°C |  0.00 bar [0.495 V]
  2197.0 s | Boiler:  87.6°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.4 °C |  PP:  8.52 | PD:  0.05  | PI:  0.00 | Brew:  71.9°C |  0.00 bar [0.497 V]
  2197.3 s | Boiler:  87.8°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.2 °C |  PP:  8.45 | PD:  0.03  | PI:  0.00 | Brew:  68.4°C |  0.00 bar [0.497 V]
  2197.6 s | Boiler:  87.6°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.4 °C |  PP:  8.52 | PD:  0.05  | PI:  0.00 | Brew:  68.2°C |  0.00 bar [0.497 V]
Failed to write to flash. Is the drive write-protected? [Errno 30] Read-only filesystem
  2197.9 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.02  | PI:  0.00 | Brew:  66.7°C |  0.00 bar [0.500 V]
  2198.3 s | Boiler:  87.6°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.4 °C |  PP:  8.52 | PD:  0.05  | PI:  0.00 | Brew:  67.7°C |  0.01 bar [0.502 V]
  2198.6 s | Boiler:  87.6°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.4 °C |  PP:  8.52 | PD:  0.04  | PI:  0.00 | Brew:  68.2°C |  0.00 bar [0.498 V]
  2198.9 s | Boiler:  87.6°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.4 °C |  PP:  8.52 | PD:  0.04  | PI:  0.00 | Brew:  68.3°C |  0.00 bar [0.500 V]
  2199.2 s | Boiler:  87.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.6 °C |  PP:  8.59 | PD:  0.06  | PI:  0.00 | Brew:  67.7°C |  0.00 bar [0.498 V]
  2199.6 s | Boiler:  87.6°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.4 °C |  PP:  8.52 | PD:  0.04  | PI:  0.00 | Brew:  70.1°C |  0.00 bar [0.493 V]
  2199.9 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.01  | PI:  0.00 | Brew:  68.8°C |  0.00 bar [0.498 V]
  2200.2 s | Boiler:  87.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.3 °C |  PP:  8.48 | PD:  0.03  | PI:  0.00 | Brew:  68.3°C |  0.00 bar [0.497 V]
  2200.5 s | Boiler:  88.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.0 °C |  PP:  8.41 | PD:  0.01  | PI:  0.00 | Brew:  68.9°C |  0.00 bar [0.497 V]
  2200.8 s | Boiler:  87.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.3 °C |  PP:  8.48 | PD:  0.03  | PI:  0.00 | Brew:  76.5°C |  0.00 bar [0.498 V]
  2201.1 s | Boiler:  87.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.3 °C |  PP:  8.48 | PD:  0.03  | PI:  0.00 | Brew:  64.4°C |  0.00 bar [0.498 V]
  2201.4 s | Boiler:  87.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.3 °C |  PP:  8.48 | PD:  0.03  | PI:  0.00 | Brew:  69.4°C |  0.00 bar [0.493 V]
  2201.7 s | Boiler:  87.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.3 °C |  PP:  8.48 | PD:  0.03  | PI:  0.00 | Brew:  69.9°C |  0.01 bar [0.502 V]
  2202.0 s | Boiler:  87.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.6 °C |  PP:  8.59 | PD:  0.05  | PI:  0.00 | Brew:  67.1°C |  0.00 bar [0.498 V]
  2202.4 s | Boiler:  87.8°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.2 °C |  PP:  8.45 | PD:  0.02  | PI:  0.00 | Brew:  67.1°C |  0.01 bar [0.502 V]
  2202.7 s | Boiler:  87.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.8 °C |  PP:  8.63 | PD:  0.06  | PI:  0.00 | Brew:  69.6°C |  0.00 bar [0.498 V]
  2203.0 s | Boiler:  87.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.5 °C |  PP:  8.56 | PD:  0.04  | PI:  0.00 | Brew:  68.1°C |  0.00 bar [0.500 V]
  2203.3 s | Boiler:  87.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.6 °C |  PP:  8.59 | PD:  0.05  | PI:  0.00 | Brew:  69.7°C |  0.00 bar [0.495 V]
  2203.7 s | Boiler:  87.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.6 °C |  PP:  8.59 | PD:  0.05  | PI:  0.00 | Brew:  69.0°C |  0.00 bar [0.497 V]
  2204.0 s | Boiler:  87.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.6 °C |  PP:  8.59 | PD:  0.05  | PI:  0.00 | Brew:  68.1°C |  0.00 bar [0.497 V]
  2204.3 s | Boiler:  87.6°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.4 °C |  PP:  8.52 | PD:  0.03  | PI:  0.00 | Brew:  65.6°C |  0.00 bar [0.500 V]
  2204.5 s | Boiler:  87.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.8 °C |  PP:  8.63 | PD:  0.05  | PI:  0.00 | Brew:  67.7°C |  0.00 bar [0.495 V]
  2204.9 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.07  | PI:  0.00 | Brew:  67.3°C |  0.00 bar [0.497 V]
  2205.2 s | Boiler:  86.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.5 °C |  PP:  8.84 | PD:  0.10  | PI:  0.00 | Brew:  67.3°C |  0.00 bar [0.498 V]
  2205.5 s | Boiler:  87.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.5 °C |  PP:  8.56 | PD:  0.03  | PI:  0.00 | Brew:  66.7°C |  0.00 bar [0.498 V]
  2205.8 s | Boiler:  87.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.8 °C |  PP:  8.63 | PD:  0.05  | PI:  0.00 | Brew:  68.8°C |  0.01 bar [0.502 V]
  2206.1 s | Boiler:  86.8°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.2 °C |  PP:  8.77 | PD:  0.08  | PI:  0.00 | Brew:  70.5°C |  0.00 bar [0.495 V]
  2206.5 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.06  | PI:  0.00 | Brew:  68.6°C |  0.00 bar [0.497 V]
  2206.8 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.06  | PI:  0.00 | Brew:  68.2°C |  0.00 bar [0.495 V]
  2207.1 s | Boiler:  87.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.8 °C |  PP:  8.63 | PD:  0.04  | PI:  0.00 | Brew:  69.6°C |  0.00 bar [0.497 V]
  2207.4 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.05  | PI:  0.00 | Brew:  67.9°C |  0.00 bar [0.498 V]
  2207.7 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.06  | PI:  0.00 | Brew:  66.7°C |  0.00 bar [0.495 V]
  2208.0 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.05  | PI:  0.00 | Brew:  67.1°C |  0.00 bar [0.498 V]
  2208.3 s | Boiler:  87.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.8 °C |  PP:  8.63 | PD:  0.04  | PI:  0.00 | Brew:  64.9°C |  0.00 bar [0.497 V]
  2208.6 s | Boiler:  87.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.8 °C |  PP:  8.63 | PD:  0.04  | PI:  0.00 | Brew:  71.4°C |  0.00 bar [0.497 V]
  2208.9 s | Boiler:  87.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.8 °C |  PP:  8.63 | PD:  0.03  | PI:  0.00 | Brew:  72.5°C |  0.00 bar [0.498 V]
  2209.2 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.04  | PI:  0.00 | Brew:  68.1°C |  0.00 bar [0.500 V]
  2209.6 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.04  | PI:  0.00 | Brew:  69.7°C |  0.00 bar [0.498 V]
  2209.8 s | Boiler:  87.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.6 °C |  PP:  8.59 | PD:  0.02  | PI:  0.00 | Brew:  64.1°C |  0.00 bar [0.497 V]
  2210.1 s | Boiler:  87.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.8 °C |  PP:  8.63 | PD:  0.03  | PI:  0.00 | Brew:  65.7°C |  0.00 bar [0.500 V]
  2210.5 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.05  | PI:  0.00 | Brew:  69.2°C |  0.00 bar [0.493 V]
  2210.8 s | Boiler:  87.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.8 °C |  PP:  8.63 | PD:  0.03  | PI:  0.00 | Brew:  68.9°C |  0.00 bar [0.493 V]
  2211.1 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.04  | PI:  0.00 | Brew:  68.1°C |  0.00 bar [0.498 V]
  2211.4 s | Boiler:  87.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.6 °C |  PP:  8.59 | PD:  0.02  | PI:  0.00 | Brew:  67.1°C |  0.00 bar [0.498 V]
  2211.7 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.04  | PI:  0.00 | Brew:  70.1°C |  0.00 bar [0.493 V]
  2212.0 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.05  | PI:  0.00 | Brew:  69.6°C |  0.00 bar [0.498 V]
  2212.4 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.04  | PI:  0.00 | Brew:  70.1°C |  0.00 bar [0.498 V]
  2212.6 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.03  | PI:  0.00 | Brew:  67.2°C |  0.00 bar [0.498 V]
  2213.0 s | Boiler:  86.8°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.2 °C |  PP:  8.77 | PD:  0.06  | PI:  0.00 | Brew:  66.9°C |  0.00 bar [0.498 V]
  2213.3 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.05  | PI:  0.00 | Brew:  72.7°C |  0.00 bar [0.498 V]
  2213.6 s | Boiler:  86.8°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.2 °C |  PP:  8.77 | PD:  0.06  | PI:  0.00 | Brew:  69.4°C |  0.00 bar [0.497 V]
  2213.9 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.03  | PI:  0.00 | Brew:  69.0°C |  0.00 bar [0.498 V]
  2214.2 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.03  | PI:  0.00 | Brew:  66.0°C |  0.00 bar [0.500 V]
  2214.5 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.03  | PI:  0.00 | Brew:  67.3°C |  0.00 bar [0.500 V]
  2214.8 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.03  | PI:  0.00 | Brew:  66.9°C |  0.00 bar [0.498 V]
  2215.1 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.04  | PI:  0.00 | Brew:  66.9°C |  0.00 bar [0.500 V]
  2215.4 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.03  | PI:  0.00 | Brew:  64.6°C |  0.00 bar [0.498 V]
  2215.7 s | Boiler:  87.1°C [Set: 116.0°C ] | SSR: H1.00 | Err:  28.9 °C |  PP:  8.66 | PD:  0.02  | PI:  0.00 | Brew:  67.9°C |  0.00 bar [0.500 V]
  2216.0 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.04  | PI:  0.00 | Brew:  66.2°C |  0.00 bar [0.495 V]
  2216.4 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.03  | PI:  0.00 | Brew:  66.5°C |  0.00 bar [0.500 V]
  2216.7 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.04  | PI:  0.00 | Brew:  68.3°C |  0.00 bar [0.500 V]
  2217.0 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.04  | PI:  0.00 | Brew:  66.6°C |  0.00 bar [0.498 V]
  2217.3 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.04  | PI:  0.00 | Brew:  71.0°C |  0.00 bar [0.497 V]
  2217.6 s | Boiler:  86.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.3 °C |  PP:  8.80 | PD:  0.05  | PI:  0.00 | Brew:  66.7°C |  0.00 bar [0.497 V]
  2217.9 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.03  | PI:  0.00 | Brew:  65.5°C |  0.02 bar [0.504 V]
  2218.2 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.03  | PI:  0.00 | Brew:  69.4°C |  0.00 bar [0.498 V]
  2218.5 s | Boiler:  86.8°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.2 °C |  PP:  8.77 | PD:  0.04  | PI:  0.00 | Brew:  66.6°C |  0.02 bar [0.504 V]
  2218.9 s | Boiler:  87.0°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.0 °C |  PP:  8.70 | PD:  0.02  | PI:  0.00 | Brew:  68.1°C |  0.00 bar [0.497 V]
  2219.3 s | Boiler:  86.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.3 °C |  PP:  8.80 | PD:  0.05  | PI:  0.00 | Brew:  68.5°C |  0.00 bar [0.500 V]
  2219.6 s | Boiler:  86.8°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.2 °C |  PP:  8.77 | PD:  0.04  | PI:  0.00 | Brew:  70.3°C |  0.00 bar [0.498 V]
  2219.9 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.03  | PI:  0.00 | Brew:  67.5°C |  0.00 bar [0.498 V]
  2220.2 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.03  | PI:  0.00 | Brew:  68.6°C |  0.00 bar [0.498 V]
  2220.5 s | Boiler:  86.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.3 °C |  PP:  8.80 | PD:  0.04  | PI:  0.00 | Brew:  70.1°C |  0.00 bar [0.493 V]
  2220.8 s | Boiler:  86.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.3 °C |  PP:  8.80 | PD:  0.04  | PI:  0.00 | Brew:  67.7°C |  0.00 bar [0.498 V]
  2221.1 s | Boiler:  86.9°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.1 °C |  PP:  8.73 | PD:  0.03  | PI:  0.00 | Brew:  68.5°C |  0.00 bar [0.500 V]
  2221.4 s | Boiler:  86.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.3 °C |  PP:  8.80 | PD:  0.04  | PI:  0.00 | Brew:  67.4°C |  0.00 bar [0.500 V]
  2221.7 s | Boiler:  86.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.5 °C |  PP:  8.84 | PD:  0.05  | PI:  0.00 | Brew:  68.9°C |  0.00 bar [0.498 V]
  2222.0 s | Boiler:  86.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.3 °C |  PP:  8.80 | PD:  0.04  | PI:  0.00 | Brew:  69.5°C |  0.00 bar [0.497 V]
  2222.3 s | Boiler:  86.7°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.3 °C |  PP:  8.80 | PD:  0.04  | PI:  0.00 | Brew:  65.4°C |  0.03 bar [0.506 V]
  2222.6 s | Boiler:  86.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.6 °C |  PP:  8.87 | PD:  0.06  | PI:  0.00 | Brew:  67.4°C |  0.01 bar [0.502 V]
  2223.0 s | Boiler:  86.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.5 °C |  PP:  8.84 | PD:  0.05  | PI:  0.00 | Brew:  68.1°C |  0.00 bar [0.497 V]
  2223.3 s | Boiler:  86.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.5 °C |  PP:  8.84 | PD:  0.04  | PI:  0.00 | Brew:  70.5°C |  0.01 bar [0.502 V]
  2223.6 s | Boiler:  86.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.6 °C |  PP:  8.87 | PD:  0.05  | PI:  0.00 | Brew:  68.3°C |  0.00 bar [0.495 V]
  2223.9 s | Boiler:  86.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.5 °C |  PP:  8.84 | PD:  0.04  | PI:  0.00 | Brew:  70.1°C |  0.00 bar [0.497 V]
  2224.3 s | Boiler:  86.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.6 °C |  PP:  8.87 | PD:  0.05  | PI:  0.00 | Brew:  70.5°C |  0.00 bar [0.498 V]
  2224.6 s | Boiler:  86.2°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.8 °C |  PP:  8.94 | PD:  0.07  | PI:  0.00 | Brew:  70.6°C |  0.00 bar [0.500 V]
  2224.9 s | Boiler:  86.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.5 °C |  PP:  8.84 | PD:  0.04  | PI:  0.00 | Brew:  65.7°C |  0.00 bar [0.497 V]
  2225.2 s | Boiler:  86.5°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.5 °C |  PP:  8.84 | PD:  0.04  | PI:  0.00 | Brew:  74.9°C |  0.00 bar [0.500 V]
  2225.5 s | Boiler:  86.4°C [Set: 116.0°C ] | SSR: H1.00 | Err:  29.6 °C |  PP:  8.87 | PD:  0.04  | PI:  0.00 | Brew:  71.2°C |  0.00 bar [0.497 V]
